Source,Target,Type,Id,Label,Weight,filter_keep_edge
ClaudiaGean5,DCDM115,Directed,4234,,1,true
Camilla36694011,DCDM115,Directed,4142,,1,true
AlexFBar,DCDM115,Directed,4051,,1,true
Alessan32561408,DCDM115,Directed,4022,,1,true
ALutaPeloBrasil,DCDM115,Directed,4003,,1,true
2Vsft,DCDM115,Directed,3990,,1,true
AdrianiCaap,DCDM115,Directed,3963,,1,true
Analu63605234,DCDM115,Directed,3902,,1,true
AmandaJ96739672,DCDM115,Directed,3796,,1,true
AnaSant79378906,DCDM115,Directed,3782,,1,true
FlavioS1971,DCDM115,Directed,3696,,1,true
FranciniaArajo1,DCDM115,Directed,3687,,1,true
Ewerton19771,DCDM115,Directed,3660,,1,true
EriveltonPaixao,DCDM115,Directed,3580,,1,true
DioneIracema,DCDM115,Directed,3342,,1,true
DirceuCelini,DCDM115,Directed,3335,,1,true
CludiaMascaren6,DCDM115,Directed,3271,,1,true
ElianeF56160891,DCDM115,Directed,3151,,1,true
Dougz_CR,DCDM115,Directed,3102,,1,true
Douglas70211690,DCDM115,Directed,3100,,1,true
Dorasil76578668,DCDM115,Directed,3088,,1,true
marciacamargo12,DCDM115,Directed,2842,,1,true
mandinhaeeyru,DCDM115,Directed,2819,,1,true
mach16mar,DCDM115,Directed,2709,,1,true
fernandaitatiba,DCDM115,Directed,2584,,1,true
jef121,DCDM115,Directed,2497,,1,true
jeanpsebastiao,DCDM115,Directed,2478,,1,true
jjunior19715870,DCDM115,Directed,2431,,1,true
joao_merisio,DCDM115,Directed,2415,,1,true
jchaves1111,DCDM115,Directed,2353,,1,true
soobser_23,DCDM115,Directed,2252,,1,true
vnia_wenzel1,DCDM115,Directed,2126,,1,true
zecab,DCDM115,Directed,2099,,1,true
vha_direta,DCDM115,Directed,1999,,1,true
vagnerfurquim1,DCDM115,Directed,1984,,1,true
newswordbrazil,DCDM115,Directed,1911,,1,true
monteiro_marci,DCDM115,Directed,1827,,1,true
millasatscor,DCDM115,Directed,1805,,1,true
pinkylvtc,DCDM115,Directed,1753,,1,true
raquel_bernarda,DCDM115,Directed,1746,,1,true
rochamikas44,DCDM115,Directed,1728,,1,true
SoraiaHidalgo,DCDM115,Directed,1225,,1,true
SergioAndreassa,DCDM115,Directed,1145,,1,true
Tatyana96116871,DCDM115,Directed,980,,1,true
TiagoErnane,DCDM115,Directed,932,,1,true
curimim,DCDM115,Directed,887,,1,true
cynthiafdlima69,DCDM115,Directed,883,,1,true
fabimazzeron,DCDM115,Directed,683,,1,true
bin_vera,DCDM115,Directed,521,,1,true
gaivotabranca,patriamada07,Directed,2538,,1,true
Reginal14480771,cardoso_boni,Directed,5015,,1,true
Rutemar83964754,cardoso_boni,Directed,4998,,1,true
Raylane35861437,cardoso_boni,Directed,4565,,1,true
King_Napoleao,LueltonB,Directed,5471,,1,true
MairaMatoss,LueltonB,Directed,5315,,1,true
ReginaLucia,LueltonB,Directed,5077,,1,true
vpmscelso,LueltonB,Directed,2131,,1,true
vennicio,LueltonB,Directed,2001,,1,true
Niraholanda,DielNascimento4,Directed,5638,,1,true
JoseAnd02793053,DielNascimento4,Directed,5384,,1,true
Lidcar3,DielNascimento4,Directed,5256,,1,true
Rodrigo33329172,DielNascimento4,Directed,4843,,1,true
BezzParisi,DielNascimento4,Directed,4381,,1,true
AkosLiszt,DielNascimento4,Directed,4077,,1,true
AnaCarol_Balzaq,DielNascimento4,Directed,3756,,1,true
Dane_Coelho,DielNascimento4,Directed,3251,,1,true
Duyoungit,DielNascimento4,Directed,3075,,1,true
mae_tarjapreta,DielNascimento4,Directed,2831,,1,true
_aaaaalves_,DielNascimento4,Directed,1565,,1,true
Victori23822248,DielNascimento4,Directed,1076,,1,true
Trasherfive,DielNascimento4,Directed,917,,1,true
comradechoice,DielNascimento4,Directed,819,,1,true
eddie_engels,DielNascimento4,Directed,659,,1,true
FavaWell,adamoantonioni,Directed,3742,,1,true
Cricamg,adamoantonioni,Directed,3294,,1,true
_PebblesF,adamoantonioni,Directed,1530,,1,true
capiaudosertao,linapaulaqueir1,Directed,520,,1,true
MarizaSantiago5,linapaulaqueir1,Directed,5852,,1,true
NatyeMew,linapaulaqueir1,Directed,5709,,1,true
Juliana110174,linapaulaqueir1,Directed,5512,,1,true
JcndoAmaral,linapaulaqueir1,Directed,5440,,1,true
MarabesiLeila,linapaulaqueir1,Directed,5295,,1,true
Rhcavalieregama,linapaulaqueir1,Directed,5167,,1,true
SBluhu,linapaulaqueir1,Directed,4958,,1,true
PedullaGabriela,linapaulaqueir1,Directed,4540,,1,true
Patriot2022_,linapaulaqueir1,Directed,4520,,1,true
Bruno_srnunes7,linapaulaqueir1,Directed,4169,,1,true
Alessan51716001,linapaulaqueir1,Directed,4054,,1,true
AgnaldoRamosDS,linapaulaqueir1,Directed,4018,,1,true
AmandaArielArt1,linapaulaqueir1,Directed,3822,,1,true
Fernand6795377,linapaulaqueir1,Directed,3670,,1,true
GaldianoIvonete,linapaulaqueir1,Directed,3443,,1,true
Elianadiniz85,linapaulaqueir1,Directed,3161,,1,true
marileia2141,linapaulaqueir1,Directed,2802,,1,true
marianatatcher,linapaulaqueir1,Directed,2776,,1,true
giorismarm,linapaulaqueir1,Directed,2608,,1,true
jadder1984,linapaulaqueir1,Directed,2348,,1,true
susana_schmoell,linapaulaqueir1,Directed,2267,,1,true
zefvidal,linapaulaqueir1,Directed,2096,,1,true
nanda_md2011,linapaulaqueir1,Directed,1894,,1,true
millasatscor,linapaulaqueir1,Directed,1802,,1,true
ritaderibeiro,linapaulaqueir1,Directed,1744,,1,true
Snia04163782,linapaulaqueir1,Directed,1235,,1,true
Thah818223052,linapaulaqueir1,Directed,984,,1,true
VALFERREIRAR,linapaulaqueir1,Directed,939,,1,true
direita_ver,linapaulaqueir1,Directed,864,,1,true
denisanddi,linapaulaqueir1,Directed,836,,1,true
fabicoelhovet,linapaulaqueir1,Directed,682,,1,true
betobraga14,linapaulaqueir1,Directed,526,,1,true
MarciaDoCarmoM1,ZellFlorizel,Directed,5769,,1,true
josue_aron13,ZellFlorizel,Directed,2450,,1,true
betobraga14,Andrisa01,Directed,536,,1,true
betobraga14,Fiuzafirmao2,Directed,534,,1,true
Juliana24319614,Fiuzafirmao2,Directed,5511,,1,true
Junior19681995,Fiuzafirmao2,Directed,5505,,1,true
RICRBR2,Fiuzafirmao2,Directed,4607,,1,true
AzMinhoka,Fiuzafirmao2,Directed,4460,,1,true
JJuniorRezende,Fiuzafirmao2,Directed,3520,,1,true
CrisMFFreitas,Fiuzafirmao2,Directed,3285,,1,true
EAlvarrnga,Fiuzafirmao2,Directed,3069,,1,true
isaaclevyneto,Fiuzafirmao2,Directed,2342,,1,true
sandraschulzcar,Fiuzafirmao2,Directed,2182,,1,true
mauricioprimo11,Fiuzafirmao2,Directed,1876,,1,true
SBluhu,Andrisa01,Directed,4987,,1,true
Sandra3ps,Andrisa01,Directed,4950,,1,true
AledrDrumond,Andrisa01,Directed,4099,,1,true
Fernand6795377,Andrisa01,Directed,3706,,1,true
laercioclp,Andrisa01,Directed,2927,,1,true
viana_lapolli,Andrisa01,Directed,1995,,1,true
Wagnerhipolito6,Andrisa01,Directed,1508,,1,true
SilvaRilana,Andrisa01,Directed,1157,,1,true
cap_rj,MrochaNysoft,Directed,546,,1,true
Murilr85652911,MrochaNysoft,Directed,5570,,1,true
MitsuhiroFF,MrochaNysoft,Directed,5548,,1,true
Rhcavalieregama,MrochaNysoft,Directed,5173,,1,true
CamilaValria8,MrochaNysoft,Directed,4110,,1,true
AledrDrumond,MrochaNysoft,Directed,4063,,1,true
laisrungria,MrochaNysoft,Directed,2862,,1,true
pcemig78,MrochaNysoft,Directed,1763,,1,true
denisanddi,MrochaNysoft,Directed,840,,1,true
binyfim,GleissonOpus,Directed,574,,1,true
binyfim,AppelLuciano,Directed,548,,1,true
RioAiruma,AppelLuciano,Directed,5096,,1,true
RosaSergio5,AppelLuciano,Directed,4854,,1,true
FelipeFrazaorj,AppelLuciano,Directed,3738,,1,true
EliseuMendonca7,AppelLuciano,Directed,3621,,1,true
GeorgiaFrancoD1,AppelLuciano,Directed,3439,,1,true
DiegoCabral90,AppelLuciano,Directed,3311,,1,true
klausadico,AppelLuciano,Directed,2942,,1,true
laercioclp,AppelLuciano,Directed,2924,,1,true
mariareginagri2,AppelLuciano,Directed,2775,,1,true
luisfrancoeng,AppelLuciano,Directed,2695,,1,true
twitaali,AppelLuciano,Directed,2036,,1,true
viana_lapolli,AppelLuciano,Directed,1994,,1,true
monteiro_marci,AppelLuciano,Directed,1828,,1,true
MariaSouzza1315,cassiooliveir_,Directed,5867,,1,true
Rodrigo33329172,cassiooliveir_,Directed,4839,,1,true
Patricia_Paes10,cassiooliveir_,Directed,4763,,1,true
AishaJanne,cassiooliveir_,Directed,4083,,1,true
AnaCarol_Balzaq,cassiooliveir_,Directed,3754,,1,true
IamDudiKk,cassiooliveir_,Directed,3565,,1,true
_PebblesF,cassiooliveir_,Directed,1529,,1,true
deniseborba23,cassiooliveir_,Directed,834,,1,true
ruth_chagas_51,didizinhailha,Directed,2157,,1,true
sahesilva19,fonncllau10,Directed,2185,,1,true
profis_cleber,fonncllau10,Directed,1772,,1,true
fabio8304,fonncllau10,Directed,693,,1,true
MariaSouzza1315,lucivaniasousa,Directed,5861,,1,true
MarciaDoCarmoM1,lucivaniasousa,Directed,5768,,1,true
Katiasimonegar1,lucivaniasousa,Directed,5523,,1,true
dudinhazinhaq,lucivaniasousa,Directed,633,,1,true
NeideLi19431932,GleissonOpus,Directed,5703,,1,true
NoVuelvenMasEnS,GleissonOpus,Directed,5637,,1,true
MeirielynBueno,GleissonOpus,Directed,5589,,1,true
JandadaRosange1,GleissonOpus,Directed,5421,,1,true
Ritadec43525725,GleissonOpus,Directed,5121,,1,true
ReginaLucia,GleissonOpus,Directed,5079,,1,true
SOS_FFAA_2023,GleissonOpus,Directed,4930,,1,true
RoogirRa,GleissonOpus,Directed,4864,,1,true
AstralColina,GleissonOpus,Directed,4438,,1,true
AnaLhMiranda1,GleissonOpus,Directed,3792,,1,true
SapoBoidas12,GleissonOpus,Directed,3750,,1,true
ElioJun68055097,GleissonOpus,Directed,3636,,1,true
Elianadiniz85,GleissonOpus,Directed,3130,,1,true
lizibschmitt,GleissonOpus,Directed,2962,,1,true
lelacohen,GleissonOpus,Directed,2889,,1,true
laercioclp,GleissonOpus,Directed,2876,,1,true
marinezteixeir1,GleissonOpus,Directed,2803,,1,true
luzia_teofilo,GleissonOpus,Directed,2700,,1,true
wagnerlbc,GleissonOpus,Directed,2074,,1,true
mauriliofc,GleissonOpus,Directed,1873,,1,true
amanda_villaca,GleissonOpus,Directed,1412,,1,true
almir140771,GleissonOpus,Directed,1375,,1,true
SergoPamboukian,GleissonOpus,Directed,1172,,1,true
TainarhLauren,GleissonOpus,Directed,959,,1,true
Tom_Strenge,GleissonOpus,Directed,920,,1,true
deciomiranda00,GleissonOpus,Directed,871,,1,true
crymbleshotmai1,GleissonOpus,Directed,789,,1,true
RoMoraess2,oicram2016,Directed,4877,,1,true
Patricia_Paes10,oicram2016,Directed,4525,,1,true
13Danreis,OliverNoronha,Directed,4972,,1,true
13Danreis,eoliveira2003,Directed,3994,,1,true
MarcoElizaSil,Edu210670,Directed,5728,,1,true
NeideLi19431932,Edu210670,Directed,5705,,1,true
MitsuhiroFF,Edu210670,Directed,5552,,1,true
MarceloASCWB,Edu210670,Directed,5539,,1,true
JandadaRosange1,Edu210670,Directed,5424,,1,true
Leo_Sullyvan,Edu210670,Directed,5235,,1,true
Oniramleffe,Edu210670,Directed,4647,,1,true
Benedit74003442,Edu210670,Directed,4448,,1,true
Cassi44241258,Edu210670,Directed,4245,,1,true
ClaudioLinhar19,Edu210670,Directed,4228,,1,true
CameriniDev,Edu210670,Directed,4115,,1,true
Alessan51716001,Edu210670,Directed,4059,,1,true
FlviaBe19788620,Edu210670,Directed,3689,,1,true
DeividS35123212,Edu210670,Directed,3371,,1,true
DonizetePitondo,Edu210670,Directed,3093,,1,true
lizibschmitt,Edu210670,Directed,2963,,1,true
marinezteixeir1,Edu210670,Directed,2804,,1,true
marileia2141,Edu210670,Directed,2771,,1,true
jef121,Edu210670,Directed,2496,,1,true
mename29016356,Edu210670,Directed,1837,,1,true
andre_cassio,Edu210670,Directed,1365,,1,true
eliza_junior,Edu210670,Directed,607,,1,true
efbastos,OliverNoronha,Directed,581,,1,true
LIMONGES1,OliverNoronha,Directed,5462,,1,true
Marcelo08444139,OliverNoronha,Directed,5302,,1,true
AledrDrumond,OliverNoronha,Directed,4062,,1,true
Andra82467853,OliverNoronha,Directed,3851,,1,true
TOADTerapia,OliverNoronha,Directed,1206,,1,true
elianefernandas,VanessaCruzs2,Directed,618,,1,true
eliza_junior,psy_fps,Directed,662,,1,true
eliza_junior,leojardels,Directed,661,,1,true
LibiaMedina16,VanessaCruzs2,Directed,5259,,1,true
edcar1811,Henriq3581,Directed,622,,1,true
RCLconservadora,Henriq3581,Directed,4614,,1,true
dulcicechinel_,MarloneBHMG,Directed,630,,1,true
MarcioBrasilei3,MarloneBHMG,Directed,5794,,1,true
MarcoElizaSil,MarloneBHMG,Directed,5722,,1,true
NeideLi19431932,MarloneBHMG,Directed,5702,,1,true
Murilr85652911,MarloneBHMG,Directed,5571,,1,true
Moraes09095330,MarloneBHMG,Directed,5542,,1,true
LIMONGES1,MarloneBHMG,Directed,5463,,1,true
MarabesiLeila,MarloneBHMG,Directed,5293,,1,true
LianaBarbosaDe1,MarloneBHMG,Directed,5265,,1,true
Ritadec43525725,MarloneBHMG,Directed,5048,,1,true
Reginal14480771,MarloneBHMG,Directed,5022,,1,true
S2Angel1234,MarloneBHMG,Directed,4993,,1,true
RosaSergio5,MarloneBHMG,Directed,4851,,1,true
Cassi44241258,MarloneBHMG,Directed,4263,,1,true
Fernand6795377,MarloneBHMG,Directed,3676,,1,true
Historiador55,MarloneBHMG,Directed,3547,,1,true
DiegoCabral90,MarloneBHMG,Directed,3306,,1,true
Ecletica1,MarloneBHMG,Directed,3125,,1,true
SapoBoidas12,MarloneBHMG,Directed,3032,,1,true
lu_pollas,MarloneBHMG,Directed,2981,,1,true
klausadico,MarloneBHMG,Directed,2938,,1,true
marcelovelacb,MarloneBHMG,Directed,2854,,1,true
mariaau15487649,MarloneBHMG,Directed,2788,,1,true
ly_sil123,MarloneBHMG,Directed,2717,,1,true
helenagsoo,MarloneBHMG,Directed,2627,,1,true
giorismarm,MarloneBHMG,Directed,2610,,1,true
marleisousa1972,MarloneBHMG,Directed,2322,,1,true
sandraschulzcar,MarloneBHMG,Directed,2171,,1,true
vnia_wenzel1,MarloneBHMG,Directed,2133,,1,true
viana_lapolli,MarloneBHMG,Directed,2119,,1,true
wagnerlbc,MarloneBHMG,Directed,2071,,1,true
marta56028719,MarloneBHMG,Directed,1852,,1,true
monteiro_marci,MarloneBHMG,Directed,1822,,1,true
ZadraDaniele,MarloneBHMG,Directed,1573,,1,true
adrydepaula,MarloneBHMG,Directed,1340,,1,true
Vanessa41504968,MarloneBHMG,Directed,1070,,1,true
Umbemlegal,MarloneBHMG,Directed,946,,1,true
King_Napoleao,leojardels,Directed,5469,,1,true
JoaoAug79603415,leojardels,Directed,5438,,1,true
Rutemar83964754,leojardels,Directed,4997,,1,true
RaquelA43433137,leojardels,Directed,4625,,1,true
AledrDrumond,leojardels,Directed,4030,,1,true
Diane64072478,leojardels,Directed,3312,,1,true
Elianadiniz85,leojardels,Directed,3162,,1,true
gaivotabranca,leojardels,Directed,2539,,1,true
jacquietequila,leojardels,Directed,2363,,1,true
nanda_md2011,leojardels,Directed,1895,,1,true
marleisousa1972,leojardels,Directed,1855,,1,true
Thah818223052,leojardels,Directed,985,,1,true
MarceloASCWB,psy_fps,Directed,5765,,1,true
NEEMIAS47,psy_fps,Directed,5688,,1,true
JoseRod61803783,psy_fps,Directed,5397,,1,true
Marcelo08444139,psy_fps,Directed,5298,,1,true
Bruno_srnunes7,psy_fps,Directed,4167,,1,true
ALutaPeloBrasil,psy_fps,Directed,3973,,1,true
Fernand6795377,psy_fps,Directed,3668,,1,true
Ericajgg,psy_fps,Directed,3583,,1,true
JAIRNUBIALIMA,psy_fps,Directed,3522,,1,true
DianaBo78466286,psy_fps,Directed,3317,,1,true
marcelovelacb,psy_fps,Directed,2852,,1,true
marileia2141,psy_fps,Directed,2808,,1,true
mariaau15487649,psy_fps,Directed,2783,,1,true
jef121,psy_fps,Directed,2488,,1,true
jchaves1111,psy_fps,Directed,2475,,1,true
marta56028719,psy_fps,Directed,1850,,1,true
miniondestro,psy_fps,Directed,1795,,1,true
SocaFofoFsa,psy_fps,Directed,1228,,1,true
fabicoelhovet,PolticaDVerdade,Directed,665,,1,true
ClaupriP,PolticaDVerdade,Directed,4227,,1,true
CludiaMascaren6,PolticaDVerdade,Directed,3267,,1,true
soobser_23,PolticaDVerdade,Directed,2244,,1,true
enriique_garcia,willmourds,Directed,703,,1,true
Patricia_Paes10,Cro_thom,Directed,4775,,1,true
fabio8304,IsabelA11063116,Directed,700,,1,true
fabio8304,JRBRONKO,Directed,699,,1,true
fabio8304,PalhaWill,Directed,698,,1,true
fabio8304,SessaAriel,Directed,696,,1,true
Patricia_Paes10,SessaAriel,Directed,4766,,1,true
VoltaPicanha,SessaAriel,Directed,1516,,1,true
profis_cleber,JRBRONKO,Directed,1774,,1,true
CELSORICARDOLo6,willmourds,Directed,4158,,1,true
AledrDrumond,willmourds,Directed,4025,,1,true
Elizabe06814312,willmourds,Directed,3643,,1,true
luzia_teofilo,willmourds,Directed,2718,,1,true
gaivotabranca,willmourds,Directed,2535,,1,true
sergionei_bozzo,willmourds,Directed,2290,,1,true
Patricia_Paes10,giordano_girl,Directed,4643,,1,true
Patricia_Paes10,TiciaEvans,Directed,4765,,1,true
Ezequie21183467,TiciaEvans,Directed,3725,,1,true
elvisgopr,belcrischagas,Directed,738,,1,true
Marcos_Cancio68,belcrischagas,Directed,5749,,1,true
Mimi_Aguiar7,belcrischagas,Directed,5612,,1,true
MeirielynBueno,belcrischagas,Directed,5607,,1,true
MissRosyF,belcrischagas,Directed,5556,,1,true
CELSORICARDOLo6,belcrischagas,Directed,4160,,1,true
AndreRiemma,belcrischagas,Directed,3845,,1,true
lelacohen,belcrischagas,Directed,2990,,1,true
luzia_teofilo,belcrischagas,Directed,2713,,1,true
monteiro_marci,belcrischagas,Directed,1819,,1,true
renatarecreio,belcrischagas,Directed,1714,,1,true
MarcoElizaSil,Sampafalke,Directed,5721,,1,true
MeirielynBueno,Sampafalke,Directed,5587,,1,true
Jul1Buss,Sampafalke,Directed,5450,,1,true
Rhcavalieregama,Sampafalke,Directed,5172,,1,true
Alessan51716001,Sampafalke,Directed,4057,,1,true
AledrDrumond,Sampafalke,Directed,4038,,1,true
maratonmaia,Sampafalke,Directed,2824,,1,true
milemile2022,OceanAlves,Directed,1808,,1,true
_ZeDoPovo_,OceanAlves,Directed,1560,,1,true
cruz15355282,LuizAlb29422030,Directed,770,,1,true
DonizetePitondo,LuizAlb29422030,Directed,3090,,1,true
mafair12,LuizAlb29422030,Directed,2826,,1,true
costasouzalu,NikoIasFerreira,Directed,777,,1,true
Murilr85652911,NikoIasFerreira,Directed,5569,,1,true
MamataMelo,NikoIasFerreira,Directed,5283,,1,true
Elianadiniz85,NikoIasFerreira,Directed,3146,,1,true
mirllaborgees,NikoIasFerreira,Directed,1813,,1,true
almir140771,NikoIasFerreira,Directed,1416,,1,true
Valdete51335983,NikoIasFerreira,Directed,1060,,1,true
conservadora_a,AnaPifano2,Directed,778,,1,true
PatriaAmada1974,AnaPifano2,Directed,4739,,1,true
ArivandaSantana,AnaPifano2,Directed,4299,,1,true
ILelyen,AnaPifano2,Directed,3568,,1,true
crymbleshotmai1,marianelazaro,Directed,890,,1,true
LciaSou28589004,mjmacul_lima,Directed,5486,,1,true
JcndoAmaral,mjmacul_lima,Directed,5447,,1,true
LiberdadeSOSFA,mjmacul_lima,Directed,5251,,1,true
LopesDonizetti,mjmacul_lima,Directed,5189,,1,true
Reginal14480771,mjmacul_lima,Directed,5012,,1,true
SamuelR94976587,mjmacul_lima,Directed,4951,,1,true
AG21D,mjmacul_lima,Directed,4010,,1,true
DanielD61417722,mjmacul_lima,Directed,3302,,1,true
ghabi_marques,mjmacul_lima,Directed,2660,,1,true
vha_direta,mjmacul_lima,Directed,1997,,1,true
neveswalter1,mjmacul_lima,Directed,1918,,1,true
Marlene22046135,marianelazaro,Directed,5825,,1,true
NeideLi19431932,marianelazaro,Directed,5699,,1,true
Murilr85652911,marianelazaro,Directed,5631,,1,true
KathalinyMedei1,marianelazaro,Directed,5527,,1,true
KarenKellen11,marianelazaro,Directed,5516,,1,true
Junior53461806,marianelazaro,Directed,5504,,1,true
JcndoAmaral,marianelazaro,Directed,5448,,1,true
Rutemar83964754,marianelazaro,Directed,4996,,1,true
Oniramleffe,marianelazaro,Directed,4669,,1,true
Brenoguerraaju,marianelazaro,Directed,4404,,1,true
Cassiaholecko,marianelazaro,Directed,4284,,1,true
CarlosgomesMir2,marianelazaro,Directed,4248,,1,true
CARMO10813969,marianelazaro,Directed,4164,,1,true
Fernand6795377,marianelazaro,Directed,3669,,1,true
Elizabe06814312,marianelazaro,Directed,3645,,1,true
JAIRNUBIALIMA,marianelazaro,Directed,3523,,1,true
Dorasil76578668,marianelazaro,Directed,3084,,1,true
laercioclp,marianelazaro,Directed,2866,,1,true
marileia2141,marianelazaro,Directed,2810,,1,true
mariaau15487649,marianelazaro,Directed,2784,,1,true
luzia_teofilo,marianelazaro,Directed,2721,,1,true
joanadestra,marianelazaro,Directed,2424,,1,true
simoes_cassiano,marianelazaro,Directed,2320,,1,true
soniagregorio4,marianelazaro,Directed,2258,,1,true
marta_santoa,marianelazaro,Directed,1847,,1,true
WolmerMonik,marianelazaro,Directed,1465,,1,true
gabrielpaulo221,nayarathaf,Directed,2514,,1,true
MarcoElizaSil,gabrielpaulo221,Directed,5761,,1,true
NatyeMew,gabrielpaulo221,Directed,5711,,1,true
Carlo38420499,gabrielpaulo221,Directed,4137,,1,true
Elizabe00128079,gabrielpaulo221,Directed,3654,,1,true
Ericajgg,gabrielpaulo221,Directed,3584,,1,true
klausadico,gabrielpaulo221,Directed,2934,,1,true
viana_lapolli,gabrielpaulo221,Directed,2112,,1,true
mauriliofc,gabrielpaulo221,Directed,1860,,1,true
moapassos,gabrielpaulo221,Directed,1832,,1,true
michelle_psg,gabrielpaulo221,Directed,1810,,1,true
Wagnerhipolito6,gabrielpaulo221,Directed,1457,,1,true
Sergio26583231,gabrielpaulo221,Directed,1154,,1,true
SapoBoidas12,gabrielpaulo221,Directed,1151,,1,true
MarcoElizaSil,eoliveira2003,Directed,5753,,1,true
Murilr85652911,eoliveira2003,Directed,5629,,1,true
LIMONGES1,eoliveira2003,Directed,5461,,1,true
Rosimeyre2120,eoliveira2003,Directed,4963,,1,true
CarvalhoCanada,eoliveira2003,Directed,4246,,1,true
TOADTerapia,eoliveira2003,Directed,1204,,1,true
Simonegomes1981,eoliveira2003,Directed,1100,,1,true
ThassyOliv3ira,eoliveira2003,Directed,981,,1,true
AnnieDuarte14,arrudamarlon_,Directed,4361,,1,true
Elianadiniz85,LeandroMTakano,Directed,3128,,1,true
lelacohen,LeandroMTakano,Directed,2885,,1,true
ines_fereira,LeandroMTakano,Directed,2343,,1,true
vennicio,LeandroMTakano,Directed,1993,,1,true
myagaucha,LeandroMTakano,Directed,1933,,1,true
newswordbrazil,LeandroMTakano,Directed,1908,,1,true
aguaeoleo,LeandroMTakano,Directed,1334,,1,true
denisanddi,LeoniceMariana1,Directed,841,,1,true
denisanddi,Pittyprovesi,Directed,839,,1,true
Reginal14480771,Pittyprovesi,Directed,5021,,1,true
Oniramleffe,Pittyprovesi,Directed,4684,,1,true
Rebolsominia,Pittyprovesi,Directed,4598,,1,true
FlavioS1971,Pittyprovesi,Directed,3694,,1,true
JAIRNUBIALIMA,Pittyprovesi,Directed,3504,,1,true
mach16mar,Pittyprovesi,Directed,2706,,1,true
jacquietequila,Pittyprovesi,Directed,2364,,1,true
raquel_bernarda,Pittyprovesi,Directed,1723,,1,true
andreccaldeira,Pittyprovesi,Directed,1374,,1,true
direita_ver,Pittyprovesi,Directed,865,,1,true
KkgMarte,LeoniceMariana1,Directed,5468,,1,true
Oniramleffe,LeoniceMariana1,Directed,4679,,1,true
OpiniaoDireita,LeoniceMariana1,Directed,4675,,1,true
RGLAMOUNIER,LeoniceMariana1,Directed,4611,,1,true
PedullaGabriela,LeoniceMariana1,Directed,4542,,1,true
Fernand6795377,LeoniceMariana1,Directed,3677,,1,true
Ferri3Joana,LeoniceMariana1,Directed,3664,,1,true
ElisBrando6,LeoniceMariana1,Directed,3629,,1,true
HelenaD92072738,LeoniceMariana1,Directed,3419,,1,true
CludiaMascaren6,LeoniceMariana1,Directed,3268,,1,true
lelacohen,LeoniceMariana1,Directed,2884,,1,true
gleison_cunha,LeoniceMariana1,Directed,2597,,1,true
sergionei_bozzo,LeoniceMariana1,Directed,2298,,1,true
rosinha_br,LeoniceMariana1,Directed,2166,,1,true
vitofeliccio,LeoniceMariana1,Directed,2141,,1,true
pcemig78,LeoniceMariana1,Directed,1765,,1,true
paula37095125,LeoniceMariana1,Directed,1642,,1,true
ana_282828,LeoniceMariana1,Directed,1423,,1,true
andre_cassio,LeoniceMariana1,Directed,1361,,1,true
JandadaRosange1,BaraoFarias,Directed,5426,,1,true
Marcelo08444139,BaraoFarias,Directed,5308,,1,true
MarceloASCWB,BaraoFarias,Directed,5297,,1,true
MarabesiLeila,BaraoFarias,Directed,5281,,1,true
Revival25370852,BaraoFarias,Directed,5159,,1,true
Bruno_srnunes7,BaraoFarias,Directed,4173,,1,true
DirceuCelini,BaraoFarias,Directed,3336,,1,true
marleisousa1972,BaraoFarias,Directed,2679,,1,true
joao_marcos35,BaraoFarias,Directed,2423,,1,true
zefvidal,BaraoFarias,Directed,2097,,1,true
VitorHu47660016,BaraoFarias,Directed,1524,,1,true
curimim,Wagner_R_O,Directed,885,,1,true
MarceloASCWB,Wagner_R_O,Directed,5779,,1,true
NiemetzAlex,Wagner_R_O,Directed,5644,,1,true
MeireMe22166878,Wagner_R_O,Directed,5591,,1,true
LciaSou28589004,Wagner_R_O,Directed,5487,,1,true
JcndoAmaral,Wagner_R_O,Directed,5427,,1,true
Rita21653073,Wagner_R_O,Directed,5129,,1,true
Reginal14480771,Wagner_R_O,Directed,5019,,1,true
Rutemar83964754,Wagner_R_O,Directed,4999,,1,true
SBluhu,Wagner_R_O,Directed,4981,,1,true
SSRE05187441,Wagner_R_O,Directed,4923,,1,true
Rebolsominia,Wagner_R_O,Directed,4597,,1,true
Cassiaholecko,Wagner_R_O,Directed,4264,,1,true
CarlosDrum9,Wagner_R_O,Directed,4198,,1,true
Camilla36694011,Wagner_R_O,Directed,4148,,1,true
FaoliRicco,Wagner_R_O,Directed,3746,,1,true
FlavioS1971,Wagner_R_O,Directed,3693,,1,true
Elisand70827695,Wagner_R_O,Directed,3622,,1,true
Evandro_SI,Wagner_R_O,Directed,3604,,1,true
Hemer22aconta,Wagner_R_O,Directed,3533,,1,true
DirceuCelini,Wagner_R_O,Directed,3329,,1,true
Cristia56489041,Wagner_R_O,Directed,3223,,1,true
Ecletica1,Wagner_R_O,Directed,3187,,1,true
laercioclp,Wagner_R_O,Directed,2870,,1,true
simoes_cassiano,Wagner_R_O,Directed,2313,,1,true
xandaoloc,Wagner_R_O,Directed,2062,,1,true
millasatscor,Wagner_R_O,Directed,1803,,1,true
WolmerMonik,Wagner_R_O,Directed,1467,,1,true
andre_cassio,Wagner_R_O,Directed,1359,,1,true
